"","Year","Away","Home","Winner","G_home","W_home","L_home","Conf_home","MP_home","FG_home","FGA_home","FG%_home","3P_home","3PA_home","3P%_home","2P_home","2PA_home","2P%_home","FT_home","FTA_home","FT%_home","ORB_home","DRB_home","AST_home","STL_home","BLK_home","TOV_home","PF_home","PTS_home","G_away","W_away","L_away","Conf_away","MP_away","FG_away","FGA_away","FG%_away","3P_away","3PA_away","3P%_away","2P_away","2PA_away","2P%_away","FT_away","FTA_away","FT%_away","ORB_away","DRB_away","AST_away","STL_away","BLK_away","TOV_away","PF_away","PTS_away"
"1259",1998,"Utah Jazz","Los Angeles Lakers","Away",82,61,21,"West",241.8,38.4,79.7,0.481,6.1,17.3,0.351,32.3,62.5,0.517,22.7,33.5,0.679,13.2,30.1,24.5,9,6.8,15.3,22.7,105.5,82,62,20,"West",241.2,36.5,74.5,0.49,3,8.2,0.372,33.5,66.4,0.504,24.9,32.2,0.773,11.7,29.3,25.2,7.9,5,15.4,23.9,101
"1260",1998,"Chicago Bulls","Indiana Pacers","Home",82,58,24,"East",241.8,35.6,75.9,0.469,4.9,12.5,0.39,30.7,63.3,0.485,19.9,26,0.764,10.7,28.6,23,7.9,4.5,14.2,22.7,96,82,62,20,"East",242.1,37.4,82.9,0.451,3.8,11.7,0.323,33.6,71.2,0.471,18.2,24.5,0.743,15.2,29.7,23.8,8.5,4.3,14.4,20.6,96.7
"1261",1998,"Indiana Pacers","Chicago Bulls","Home",82,62,20,"East",242.1,37.4,82.9,0.451,3.8,11.7,0.323,33.6,71.2,0.471,18.2,24.5,0.743,15.2,29.7,23.8,8.5,4.3,14.4,20.6,96.7,82,58,24,"East",241.8,35.6,75.9,0.469,4.9,12.5,0.39,30.7,63.3,0.485,19.9,26,0.764,10.7,28.6,23,7.9,4.5,14.2,22.7,96
"1262",1998,"Chicago Bulls","Indiana Pacers","Home",82,58,24,"East",241.8,35.6,75.9,0.469,4.9,12.5,0.39,30.7,63.3,0.485,19.9,26,0.764,10.7,28.6,23,7.9,4.5,14.2,22.7,96,82,62,20,"East",242.1,37.4,82.9,0.451,3.8,11.7,0.323,33.6,71.2,0.471,18.2,24.5,0.743,15.2,29.7,23.8,8.5,4.3,14.4,20.6,96.7
"1263",1998,"Indiana Pacers","Chicago Bulls","Home",82,62,20,"East",242.1,37.4,82.9,0.451,3.8,11.7,0.323,33.6,71.2,0.471,18.2,24.5,0.743,15.2,29.7,23.8,8.5,4.3,14.4,20.6,96.7,82,58,24,"East",241.8,35.6,75.9,0.469,4.9,12.5,0.39,30.7,63.3,0.485,19.9,26,0.764,10.7,28.6,23,7.9,4.5,14.2,22.7,96
"1264",1998,"Chicago Bulls","Utah Jazz","Home",82,62,20,"West",241.2,36.5,74.5,0.49,3,8.2,0.372,33.5,66.4,0.504,24.9,32.2,0.773,11.7,29.3,25.2,7.9,5,15.4,23.9,101,82,62,20,"East",242.1,37.4,82.9,0.451,3.8,11.7,0.323,33.6,71.2,0.471,18.2,24.5,0.743,15.2,29.7,23.8,8.5,4.3,14.4,20.6,96.7
"1265",1998,"Chicago Bulls","Utah Jazz","Away",82,62,20,"West",241.2,36.5,74.5,0.49,3,8.2,0.372,33.5,66.4,0.504,24.9,32.2,0.773,11.7,29.3,25.2,7.9,5,15.4,23.9,101,82,62,20,"East",242.1,37.4,82.9,0.451,3.8,11.7,0.323,33.6,71.2,0.471,18.2,24.5,0.743,15.2,29.7,23.8,8.5,4.3,14.4,20.6,96.7
"1266",1998,"Utah Jazz","Chicago Bulls","Home",82,62,20,"East",242.1,37.4,82.9,0.451,3.8,11.7,0.323,33.6,71.2,0.471,18.2,24.5,0.743,15.2,29.7,23.8,8.5,4.3,14.4,20.6,96.7,82,62,20,"West",241.2,36.5,74.5,0.49,3,8.2,0.372,33.5,66.4,0.504,24.9,32.2,0.773,11.7,29.3,25.2,7.9,5,15.4,23.9,101
"1267",1998,"Utah Jazz","Chicago Bulls","Home",82,62,20,"East",242.1,37.4,82.9,0.451,3.8,11.7,0.323,33.6,71.2,0.471,18.2,24.5,0.743,15.2,29.7,23.8,8.5,4.3,14.4,20.6,96.7,82,62,20,"West",241.2,36.5,74.5,0.49,3,8.2,0.372,33.5,66.4,0.504,24.9,32.2,0.773,11.7,29.3,25.2,7.9,5,15.4,23.9,101
"1268",1998,"Utah Jazz","Chicago Bulls","Away",82,62,20,"East",242.1,37.4,82.9,0.451,3.8,11.7,0.323,33.6,71.2,0.471,18.2,24.5,0.743,15.2,29.7,23.8,8.5,4.3,14.4,20.6,96.7,82,62,20,"West",241.2,36.5,74.5,0.49,3,8.2,0.372,33.5,66.4,0.504,24.9,32.2,0.773,11.7,29.3,25.2,7.9,5,15.4,23.9,101
"1269",1998,"Chicago Bulls","Utah Jazz","Away",82,62,20,"West",241.2,36.5,74.5,0.49,3,8.2,0.372,33.5,66.4,0.504,24.9,32.2,0.773,11.7,29.3,25.2,7.9,5,15.4,23.9,101,82,62,20,"East",242.1,37.4,82.9,0.451,3.8,11.7,0.323,33.6,71.2,0.471,18.2,24.5,0.743,15.2,29.7,23.8,8.5,4.3,14.4,20.6,96.7
"1270",1999,"New York Knicks","Miami Heat","Away",50,33,17,"East",240.5,32.3,71.3,0.453,5.8,16.1,0.359,26.5,55.2,0.481,18.6,25.2,0.735,10.1,30.2,20.4,6.5,6.1,14.9,20.7,89,50,27,23,"East",242,32.2,74.1,0.435,4.2,11.8,0.353,28,62.3,0.45,17.8,24.4,0.732,11,30.2,19.3,7.9,5.2,16.1,22.8,86.4
"1271",1999,"Detroit Pistons","Atlanta Hawks","Home",50,31,19,"East",241.5,30.8,75.2,0.409,3.9,12.9,0.306,26.8,62.3,0.431,20.8,28.4,0.731,13.5,30,15.6,6.9,5.2,14.9,19.7,86.3,50,29,21,"East",241,33.2,74.3,0.447,5,13.6,0.365,28.2,60.7,0.465,19,25.7,0.74,12.1,28.2,20.2,8.9,4.2,15.8,22.8,90.4
"1272",1999,"Sacramento Kings","Utah Jazz","Home",50,37,13,"West",243.5,33.7,72.4,0.465,2.8,7.8,0.361,30.9,64.6,0.478,23.2,30.2,0.767,11.1,30.2,24.1,8,5.5,16.3,22.7,93.3,50,27,23,"West",244,38.4,86.1,0.445,5.8,18.9,0.308,32.6,67.3,0.484,17.7,25.9,0.683,14.1,31.5,22.6,8.9,4.6,16.8,20.3,100.2
"1273",1999,"Phoenix Suns","Portland Trail Blazers","Home",50,35,15,"West",243.5,34.9,79.1,0.442,4.9,13.5,0.364,30,65.6,0.457,20,27,0.743,12.9,31.4,21.5,8.2,5.8,15.4,22.5,94.8,50,27,23,"West",241,35.9,80.1,0.449,5.2,14,0.372,30.7,66,0.465,18.5,24.3,0.76,12,28.4,25,8.9,4,13.6,20.4,95.6
"1274",1999,"Milwaukee Bucks","Indiana Pacers","Home",50,33,17,"East",242,34.6,77.3,0.448,5.9,16,0.368,28.7,61.3,0.469,19.5,24.6,0.796,11.5,29,20.1,6.3,4.5,13,21.6,94.7,50,28,22,"East",241,35.1,76.4,0.459,4.6,12.4,0.373,30.4,64,0.476,16.9,23.1,0.733,11.4,27.4,20.6,8.8,4,14.4,22.8,91.7
"1275",1999,"Houston Rockets","Los Angeles Lakers","Home",50,31,19,"West",241,36.8,78.7,0.468,4.8,13.7,0.352,32,65,0.492,20.5,30.1,0.683,12.4,29.6,21.9,7.8,5.7,15.1,24.6,99,50,31,19,"West",241.5,35.1,76,0.462,6.7,18.3,0.368,28.4,57.7,0.492,17.3,23.7,0.729,10.7,30.8,21.2,7.7,5.2,16.2,19.2,94.2
"1276",1999,"Philadelphia 76ers","Orlando Magic","Away",50,33,17,"East",241,33.7,78.9,0.428,4.5,13.5,0.33,29.3,65.4,0.448,17.5,25,0.7,13.8,28.9,21.3,9.9,4.3,16.4,18.7,89.5,50,28,22,"East",243,33.1,77.7,0.426,2,7.4,0.264,31.2,70.2,0.444,21.5,29.7,0.722,14.6,28.6,18.7,10.8,5.4,16.4,23,89.7
"1277",1999,"Minnesota Timberwolves","San Antonio Spurs","Home",50,37,13,"West",241.5,34.8,76.2,0.456,3.4,10.4,0.33,31.4,65.8,0.476,19.8,28.3,0.698,12.3,31.7,22,8.4,7,15.2,20.2,92.8,50,25,25,"West",240.5,36.8,86.5,0.425,2.4,8.2,0.298,34.3,78.3,0.438,17,22.9,0.743,15.1,27.8,24.4,8.5,5.4,12.8,23.7,92.9
"1278",1999,"Detroit Pistons","Atlanta Hawks","Home",50,31,19,"East",241.5,30.8,75.2,0.409,3.9,12.9,0.306,26.8,62.3,0.431,20.8,28.4,0.731,13.5,30,15.6,6.9,5.2,14.9,19.7,86.3,50,29,21,"East",241,33.2,74.3,0.447,5,13.6,0.365,28.2,60.7,0.465,19,25.7,0.74,12.1,28.2,20.2,8.9,4.2,15.8,22.8,90.4
"1279",1999,"New York Knicks","Miami Heat","Home",50,33,17,"East",240.5,32.3,71.3,0.453,5.8,16.1,0.359,26.5,55.2,0.481,18.6,25.2,0.735,10.1,30.2,20.4,6.5,6.1,14.9,20.7,89,50,27,23,"East",242,32.2,74.1,0.435,4.2,11.8,0.353,28,62.3,0.45,17.8,24.4,0.732,11,30.2,19.3,7.9,5.2,16.1,22.8,86.4
"1280",1999,"Phoenix Suns","Portland Trail Blazers","Home",50,35,15,"West",243.5,34.9,79.1,0.442,4.9,13.5,0.364,30,65.6,0.457,20,27,0.743,12.9,31.4,21.5,8.2,5.8,15.4,22.5,94.8,50,27,23,"West",241,35.9,80.1,0.449,5.2,14,0.372,30.7,66,0.465,18.5,24.3,0.76,12,28.4,25,8.9,4,13.6,20.4,95.6
"1281",1999,"Sacramento Kings","Utah Jazz","Away",50,37,13,"West",243.5,33.7,72.4,0.465,2.8,7.8,0.361,30.9,64.6,0.478,23.2,30.2,0.767,11.1,30.2,24.1,8,5.5,16.3,22.7,93.3,50,27,23,"West",244,38.4,86.1,0.445,5.8,18.9,0.308,32.6,67.3,0.484,17.7,25.9,0.683,14.1,31.5,22.6,8.9,4.6,16.8,20.3,100.2
"1282",1999,"Milwaukee Bucks","Indiana Pacers","Home",50,33,17,"East",242,34.6,77.3,0.448,5.9,16,0.368,28.7,61.3,0.469,19.5,24.6,0.796,11.5,29,20.1,6.3,4.5,13,21.6,94.7,50,28,22,"East",241,35.1,76.4,0.459,4.6,12.4,0.373,30.4,64,0.476,16.9,23.1,0.733,11.4,27.4,20.6,8.8,4,14.4,22.8,91.7
"1283",1999,"Houston Rockets","Los Angeles Lakers","Home",50,31,19,"West",241,36.8,78.7,0.468,4.8,13.7,0.352,32,65,0.492,20.5,30.1,0.683,12.4,29.6,21.9,7.8,5.7,15.1,24.6,99,50,31,19,"West",241.5,35.1,76,0.462,6.7,18.3,0.368,28.4,57.7,0.492,17.3,23.7,0.729,10.7,30.8,21.2,7.7,5.2,16.2,19.2,94.2
"1284",1999,"Philadelphia 76ers","Orlando Magic","Home",50,33,17,"East",241,33.7,78.9,0.428,4.5,13.5,0.33,29.3,65.4,0.448,17.5,25,0.7,13.8,28.9,21.3,9.9,4.3,16.4,18.7,89.5,50,28,22,"East",243,33.1,77.7,0.426,2,7.4,0.264,31.2,70.2,0.444,21.5,29.7,0.722,14.6,28.6,18.7,10.8,5.4,16.4,23,89.7
"1285",1999,"Minnesota Timberwolves","San Antonio Spurs","Away",50,37,13,"West",241.5,34.8,76.2,0.456,3.4,10.4,0.33,31.4,65.8,0.476,19.8,28.3,0.698,12.3,31.7,22,8.4,7,15.2,20.2,92.8,50,25,25,"West",240.5,36.8,86.5,0.425,2.4,8.2,0.298,34.3,78.3,0.438,17,22.9,0.743,15.1,27.8,24.4,8.5,5.4,12.8,23.7,92.9
"1286",1999,"Portland Trail Blazers","Phoenix Suns","Away",50,27,23,"West",241,35.9,80.1,0.449,5.2,14,0.372,30.7,66,0.465,18.5,24.3,0.76,12,28.4,25,8.9,4,13.6,20.4,95.6,50,35,15,"West",243.5,34.9,79.1,0.442,4.9,13.5,0.364,30,65.6,0.457,20,27,0.743,12.9,31.4,21.5,8.2,5.8,15.4,22.5,94.8
"1287",1999,"Utah Jazz","Sacramento Kings","Home",50,27,23,"West",244,38.4,86.1,0.445,5.8,18.9,0.308,32.6,67.3,0.484,17.7,25.9,0.683,14.1,31.5,22.6,8.9,4.6,16.8,20.3,100.2,50,37,13,"West",243.5,33.7,72.4,0.465,2.8,7.8,0.361,30.9,64.6,0.478,23.2,30.2,0.767,11.1,30.2,24.1,8,5.5,16.3,22.7,93.3
"1288",1999,"Miami Heat","New York Knicks","Home",50,27,23,"East",242,32.2,74.1,0.435,4.2,11.8,0.353,28,62.3,0.45,17.8,24.4,0.732,11,30.2,19.3,7.9,5.2,16.1,22.8,86.4,50,33,17,"East",240.5,32.3,71.3,0.453,5.8,16.1,0.359,26.5,55.2,0.481,18.6,25.2,0.735,10.1,30.2,20.4,6.5,6.1,14.9,20.7,89
"1289",1999,"Atlanta Hawks","Detroit Pistons","Home",50,29,21,"East",241,33.2,74.3,0.447,5,13.6,0.365,28.2,60.7,0.465,19,25.7,0.74,12.1,28.2,20.2,8.9,4.2,15.8,22.8,90.4,50,31,19,"East",241.5,30.8,75.2,0.409,3.9,12.9,0.306,26.8,62.3,0.431,20.8,28.4,0.731,13.5,30,15.6,6.9,5.2,14.9,19.7,86.3
"1290",1999,"Los Angeles Lakers","Houston Rockets","Home",50,31,19,"West",241.5,35.1,76,0.462,6.7,18.3,0.368,28.4,57.7,0.492,17.3,23.7,0.729,10.7,30.8,21.2,7.7,5.2,16.2,19.2,94.2,50,31,19,"West",241,36.8,78.7,0.468,4.8,13.7,0.352,32,65,0.492,20.5,30.1,0.683,12.4,29.6,21.9,7.8,5.7,15.1,24.6,99
"1291",1999,"Indiana Pacers","Milwaukee Bucks","Away",50,28,22,"East",241,35.1,76.4,0.459,4.6,12.4,0.373,30.4,64,0.476,16.9,23.1,0.733,11.4,27.4,20.6,8.8,4,14.4,22.8,91.7,50,33,17,"East",242,34.6,77.3,0.448,5.9,16,0.368,28.7,61.3,0.469,19.5,24.6,0.796,11.5,29,20.1,6.3,4.5,13,21.6,94.7
"1292",1999,"San Antonio Spurs","Minnesota Timberwolves","Away",50,25,25,"West",240.5,36.8,86.5,0.425,2.4,8.2,0.298,34.3,78.3,0.438,17,22.9,0.743,15.1,27.8,24.4,8.5,5.4,12.8,23.7,92.9,50,37,13,"West",241.5,34.8,76.2,0.456,3.4,10.4,0.33,31.4,65.8,0.476,19.8,28.3,0.698,12.3,31.7,22,8.4,7,15.2,20.2,92.8
"1293",1999,"Orlando Magic","Philadelphia 76ers","Home",50,28,22,"East",243,33.1,77.7,0.426,2,7.4,0.264,31.2,70.2,0.444,21.5,29.7,0.722,14.6,28.6,18.7,10.8,5.4,16.4,23,89.7,50,33,17,"East",241,33.7,78.9,0.428,4.5,13.5,0.33,29.3,65.4,0.448,17.5,25,0.7,13.8,28.9,21.3,9.9,4.3,16.4,18.7,89.5
"1294",1999,"Atlanta Hawks","Detroit Pistons","Home",50,29,21,"East",241,33.2,74.3,0.447,5,13.6,0.365,28.2,60.7,0.465,19,25.7,0.74,12.1,28.2,20.2,8.9,4.2,15.8,22.8,90.4,50,31,19,"East",241.5,30.8,75.2,0.409,3.9,12.9,0.306,26.8,62.3,0.431,20.8,28.4,0.731,13.5,30,15.6,6.9,5.2,14.9,19.7,86.3
"1295",1999,"Miami Heat","New York Knicks","Away",50,27,23,"East",242,32.2,74.1,0.435,4.2,11.8,0.353,28,62.3,0.45,17.8,24.4,0.732,11,30.2,19.3,7.9,5.2,16.1,22.8,86.4,50,33,17,"East",240.5,32.3,71.3,0.453,5.8,16.1,0.359,26.5,55.2,0.481,18.6,25.2,0.735,10.1,30.2,20.4,6.5,6.1,14.9,20.7,89
"1296",1999,"Utah Jazz","Sacramento Kings","Away",50,27,23,"West",244,38.4,86.1,0.445,5.8,18.9,0.308,32.6,67.3,0.484,17.7,25.9,0.683,14.1,31.5,22.6,8.9,4.6,16.8,20.3,100.2,50,37,13,"West",243.5,33.7,72.4,0.465,2.8,7.8,0.361,30.9,64.6,0.478,23.2,30.2,0.767,11.1,30.2,24.1,8,5.5,16.3,22.7,93.3
"1297",1999,"Los Angeles Lakers","Houston Rockets","Away",50,31,19,"West",241.5,35.1,76,0.462,6.7,18.3,0.368,28.4,57.7,0.492,17.3,23.7,0.729,10.7,30.8,21.2,7.7,5.2,16.2,19.2,94.2,50,31,19,"West",241,36.8,78.7,0.468,4.8,13.7,0.352,32,65,0.492,20.5,30.1,0.683,12.4,29.6,21.9,7.8,5.7,15.1,24.6,99
"1298",1999,"San Antonio Spurs","Minnesota Timberwolves","Away",50,25,25,"West",240.5,36.8,86.5,0.425,2.4,8.2,0.298,34.3,78.3,0.438,17,22.9,0.743,15.1,27.8,24.4,8.5,5.4,12.8,23.7,92.9,50,37,13,"West",241.5,34.8,76.2,0.456,3.4,10.4,0.33,31.4,65.8,0.476,19.8,28.3,0.698,12.3,31.7,22,8.4,7,15.2,20.2,92.8
"1299",1999,"Orlando Magic","Philadelphia 76ers","Home",50,28,22,"East",243,33.1,77.7,0.426,2,7.4,0.264,31.2,70.2,0.444,21.5,29.7,0.722,14.6,28.6,18.7,10.8,5.4,16.4,23,89.7,50,33,17,"East",241,33.7,78.9,0.428,4.5,13.5,0.33,29.3,65.4,0.448,17.5,25,0.7,13.8,28.9,21.3,9.9,4.3,16.4,18.7,89.5
"1300",1999,"Detroit Pistons","Atlanta Hawks","Home",50,31,19,"East",241.5,30.8,75.2,0.409,3.9,12.9,0.306,26.8,62.3,0.431,20.8,28.4,0.731,13.5,30,15.6,6.9,5.2,14.9,19.7,86.3,50,29,21,"East",241,33.2,74.3,0.447,5,13.6,0.365,28.2,60.7,0.465,19,25.7,0.74,12.1,28.2,20.2,8.9,4.2,15.8,22.8,90.4
"1301",1999,"New York Knicks","Miami Heat","Away",50,33,17,"East",240.5,32.3,71.3,0.453,5.8,16.1,0.359,26.5,55.2,0.481,18.6,25.2,0.735,10.1,30.2,20.4,6.5,6.1,14.9,20.7,89,50,27,23,"East",242,32.2,74.1,0.435,4.2,11.8,0.353,28,62.3,0.45,17.8,24.4,0.732,11,30.2,19.3,7.9,5.2,16.1,22.8,86.4
"1302",1999,"Sacramento Kings","Utah Jazz","Home",50,37,13,"West",243.5,33.7,72.4,0.465,2.8,7.8,0.361,30.9,64.6,0.478,23.2,30.2,0.767,11.1,30.2,24.1,8,5.5,16.3,22.7,93.3,50,27,23,"West",244,38.4,86.1,0.445,5.8,18.9,0.308,32.6,67.3,0.484,17.7,25.9,0.683,14.1,31.5,22.6,8.9,4.6,16.8,20.3,100.2
"1303",1999,"Philadelphia 76ers","Indiana Pacers","Home",50,33,17,"East",242,34.6,77.3,0.448,5.9,16,0.368,28.7,61.3,0.469,19.5,24.6,0.796,11.5,29,20.1,6.3,4.5,13,21.6,94.7,50,28,22,"East",243,33.1,77.7,0.426,2,7.4,0.264,31.2,70.2,0.444,21.5,29.7,0.722,14.6,28.6,18.7,10.8,5.4,16.4,23,89.7
"1304",1999,"Los Angeles Lakers","San Antonio Spurs","Home",50,37,13,"West",241.5,34.8,76.2,0.456,3.4,10.4,0.33,31.4,65.8,0.476,19.8,28.3,0.698,12.3,31.7,22,8.4,7,15.2,20.2,92.8,50,31,19,"West",241,36.8,78.7,0.468,4.8,13.7,0.352,32,65,0.492,20.5,30.1,0.683,12.4,29.6,21.9,7.8,5.7,15.1,24.6,99
"1305",1999,"New York Knicks","Atlanta Hawks","Away",50,31,19,"East",241.5,30.8,75.2,0.409,3.9,12.9,0.306,26.8,62.3,0.431,20.8,28.4,0.731,13.5,30,15.6,6.9,5.2,14.9,19.7,86.3,50,27,23,"East",242,32.2,74.1,0.435,4.2,11.8,0.353,28,62.3,0.45,17.8,24.4,0.732,11,30.2,19.3,7.9,5.2,16.1,22.8,86.4
"1306",1999,"Portland Trail Blazers","Utah Jazz","Home",50,37,13,"West",243.5,33.7,72.4,0.465,2.8,7.8,0.361,30.9,64.6,0.478,23.2,30.2,0.767,11.1,30.2,24.1,8,5.5,16.3,22.7,93.3,50,35,15,"West",243.5,34.9,79.1,0.442,4.9,13.5,0.364,30,65.6,0.457,20,27,0.743,12.9,31.4,21.5,8.2,5.8,15.4,22.5,94.8
"1307",1999,"Philadelphia 76ers","Indiana Pacers","Home",50,33,17,"East",242,34.6,77.3,0.448,5.9,16,0.368,28.7,61.3,0.469,19.5,24.6,0.796,11.5,29,20.1,6.3,4.5,13,21.6,94.7,50,28,22,"East",243,33.1,77.7,0.426,2,7.4,0.264,31.2,70.2,0.444,21.5,29.7,0.722,14.6,28.6,18.7,10.8,5.4,16.4,23,89.7
"1308",1999,"Los Angeles Lakers","San Antonio Spurs","Home",50,37,13,"West",241.5,34.8,76.2,0.456,3.4,10.4,0.33,31.4,65.8,0.476,19.8,28.3,0.698,12.3,31.7,22,8.4,7,15.2,20.2,92.8,50,31,19,"West",241,36.8,78.7,0.468,4.8,13.7,0.352,32,65,0.492,20.5,30.1,0.683,12.4,29.6,21.9,7.8,5.7,15.1,24.6,99
"1309",1999,"New York Knicks","Atlanta Hawks","Away",50,31,19,"East",241.5,30.8,75.2,0.409,3.9,12.9,0.306,26.8,62.3,0.431,20.8,28.4,0.731,13.5,30,15.6,6.9,5.2,14.9,19.7,86.3,50,27,23,"East",242,32.2,74.1,0.435,4.2,11.8,0.353,28,62.3,0.45,17.8,24.4,0.732,11,30.2,19.3,7.9,5.2,16.1,22.8,86.4
"1310",1999,"Portland Trail Blazers","Utah Jazz","Away",50,37,13,"West",243.5,33.7,72.4,0.465,2.8,7.8,0.361,30.9,64.6,0.478,23.2,30.2,0.767,11.1,30.2,24.1,8,5.5,16.3,22.7,93.3,50,35,15,"West",243.5,34.9,79.1,0.442,4.9,13.5,0.364,30,65.6,0.457,20,27,0.743,12.9,31.4,21.5,8.2,5.8,15.4,22.5,94.8
"1311",1999,"Indiana Pacers","Philadelphia 76ers","Away",50,28,22,"East",243,33.1,77.7,0.426,2,7.4,0.264,31.2,70.2,0.444,21.5,29.7,0.722,14.6,28.6,18.7,10.8,5.4,16.4,23,89.7,50,33,17,"East",242,34.6,77.3,0.448,5.9,16,0.368,28.7,61.3,0.469,19.5,24.6,0.796,11.5,29,20.1,6.3,4.5,13,21.6,94.7
"1312",1999,"San Antonio Spurs","Los Angeles Lakers","Away",50,31,19,"West",241,36.8,78.7,0.468,4.8,13.7,0.352,32,65,0.492,20.5,30.1,0.683,12.4,29.6,21.9,7.8,5.7,15.1,24.6,99,50,37,13,"West",241.5,34.8,76.2,0.456,3.4,10.4,0.33,31.4,65.8,0.476,19.8,28.3,0.698,12.3,31.7,22,8.4,7,15.2,20.2,92.8
"1313",1999,"Utah Jazz","Portland Trail Blazers","Home",50,35,15,"West",243.5,34.9,79.1,0.442,4.9,13.5,0.364,30,65.6,0.457,20,27,0.743,12.9,31.4,21.5,8.2,5.8,15.4,22.5,94.8,50,37,13,"West",243.5,33.7,72.4,0.465,2.8,7.8,0.361,30.9,64.6,0.478,23.2,30.2,0.767,11.1,30.2,24.1,8,5.5,16.3,22.7,93.3
"1314",1999,"San Antonio Spurs","Los Angeles Lakers","Away",50,31,19,"West",241,36.8,78.7,0.468,4.8,13.7,0.352,32,65,0.492,20.5,30.1,0.683,12.4,29.6,21.9,7.8,5.7,15.1,24.6,99,50,37,13,"West",241.5,34.8,76.2,0.456,3.4,10.4,0.33,31.4,65.8,0.476,19.8,28.3,0.698,12.3,31.7,22,8.4,7,15.2,20.2,92.8
"1315",1999,"Atlanta Hawks","New York Knicks","Home",50,27,23,"East",242,32.2,74.1,0.435,4.2,11.8,0.353,28,62.3,0.45,17.8,24.4,0.732,11,30.2,19.3,7.9,5.2,16.1,22.8,86.4,50,31,19,"East",241.5,30.8,75.2,0.409,3.9,12.9,0.306,26.8,62.3,0.431,20.8,28.4,0.731,13.5,30,15.6,6.9,5.2,14.9,19.7,86.3
"1316",1999,"Indiana Pacers","Philadelphia 76ers","Away",50,28,22,"East",243,33.1,77.7,0.426,2,7.4,0.264,31.2,70.2,0.444,21.5,29.7,0.722,14.6,28.6,18.7,10.8,5.4,16.4,23,89.7,50,33,17,"East",242,34.6,77.3,0.448,5.9,16,0.368,28.7,61.3,0.469,19.5,24.6,0.796,11.5,29,20.1,6.3,4.5,13,21.6,94.7
"1317",1999,"Utah Jazz","Portland Trail Blazers","Home",50,35,15,"West",243.5,34.9,79.1,0.442,4.9,13.5,0.364,30,65.6,0.457,20,27,0.743,12.9,31.4,21.5,8.2,5.8,15.4,22.5,94.8,50,37,13,"West",243.5,33.7,72.4,0.465,2.8,7.8,0.361,30.9,64.6,0.478,23.2,30.2,0.767,11.1,30.2,24.1,8,5.5,16.3,22.7,93.3
"1318",1999,"Atlanta Hawks","New York Knicks","Home",50,27,23,"East",242,32.2,74.1,0.435,4.2,11.8,0.353,28,62.3,0.45,17.8,24.4,0.732,11,30.2,19.3,7.9,5.2,16.1,22.8,86.4,50,31,19,"East",241.5,30.8,75.2,0.409,3.9,12.9,0.306,26.8,62.3,0.431,20.8,28.4,0.731,13.5,30,15.6,6.9,5.2,14.9,19.7,86.3
"1319",1999,"Portland Trail Blazers","Utah Jazz","Home",50,37,13,"West",243.5,33.7,72.4,0.465,2.8,7.8,0.361,30.9,64.6,0.478,23.2,30.2,0.767,11.1,30.2,24.1,8,5.5,16.3,22.7,93.3,50,35,15,"West",243.5,34.9,79.1,0.442,4.9,13.5,0.364,30,65.6,0.457,20,27,0.743,12.9,31.4,21.5,8.2,5.8,15.4,22.5,94.8
"1320",1999,"Utah Jazz","Portland Trail Blazers","Home",50,35,15,"West",243.5,34.9,79.1,0.442,4.9,13.5,0.364,30,65.6,0.457,20,27,0.743,12.9,31.4,21.5,8.2,5.8,15.4,22.5,94.8,50,37,13,"West",243.5,33.7,72.4,0.465,2.8,7.8,0.361,30.9,64.6,0.478,23.2,30.2,0.767,11.1,30.2,24.1,8,5.5,16.3,22.7,93.3
"1321",1999,"Portland Trail Blazers","San Antonio Spurs","Home",50,37,13,"West",241.5,34.8,76.2,0.456,3.4,10.4,0.33,31.4,65.8,0.476,19.8,28.3,0.698,12.3,31.7,22,8.4,7,15.2,20.2,92.8,50,35,15,"West",243.5,34.9,79.1,0.442,4.9,13.5,0.364,30,65.6,0.457,20,27,0.743,12.9,31.4,21.5,8.2,5.8,15.4,22.5,94.8
"1322",1999,"New York Knicks","Indiana Pacers","Away",50,33,17,"East",242,34.6,77.3,0.448,5.9,16,0.368,28.7,61.3,0.469,19.5,24.6,0.796,11.5,29,20.1,6.3,4.5,13,21.6,94.7,50,27,23,"East",242,32.2,74.1,0.435,4.2,11.8,0.353,28,62.3,0.45,17.8,24.4,0.732,11,30.2,19.3,7.9,5.2,16.1,22.8,86.4
"1323",1999,"Portland Trail Blazers","San Antonio Spurs","Home",50,37,13,"West",241.5,34.8,76.2,0.456,3.4,10.4,0.33,31.4,65.8,0.476,19.8,28.3,0.698,12.3,31.7,22,8.4,7,15.2,20.2,92.8,50,35,15,"West",243.5,34.9,79.1,0.442,4.9,13.5,0.364,30,65.6,0.457,20,27,0.743,12.9,31.4,21.5,8.2,5.8,15.4,22.5,94.8
"1324",1999,"New York Knicks","Indiana Pacers","Home",50,33,17,"East",242,34.6,77.3,0.448,5.9,16,0.368,28.7,61.3,0.469,19.5,24.6,0.796,11.5,29,20.1,6.3,4.5,13,21.6,94.7,50,27,23,"East",242,32.2,74.1,0.435,4.2,11.8,0.353,28,62.3,0.45,17.8,24.4,0.732,11,30.2,19.3,7.9,5.2,16.1,22.8,86.4
